Juanita Probst;female;Asian or Asian British: Bangladeshi;70
Juanita Shifflett;female;Mixed: Other Mixed;81
Juanita Walters;female;White: Other;0
Judith Burks;female;Black or Black British: African;32
Judith Burns;female;Asian or Asian British: Indian;81
Judith Goodwin;female;Asian or Asian British: Indian;80
Judith Hawk;female;Black or Black British: African;84
Judith Howard;female;Asian or Asian British: Indian;68
Judith Huether;female;White: British;63
Judith Leib;female;Asian or Asian British: Other Asian;46
Judith Marchese;female;White: British;86
Judith Owens;female;White: British;73
Judith Price;female;Asian or Asian British: Indian;55
Judith Rahmani;female;Asian or Asian British: Pakistani;83
Judith Richardson;female;White: Other;86
Judith Roberts;female;White: Irish;79
Judith Rosales;female;White: British;48
Judith Swilling;female;Asian or Asian British: Chinese;3
Judith Taylor;female;White: British;52
Judith Terry;female;White: British;52
Judith Whitmore;female;Asian or Asian British: Pakistani;56
Judy Andrade;female;White: British;82
Judy Butler;female;White: British;70
Judy Clark;female;Other: Any other ethnic group;89
Judy Dey;female;White: British;84
Judy Dix;female;White: British;47
Judy Foster;female;Asian or Asian British: Indian;2
Judy Graham;female;Asian or Asian British: Other Asian;85
Judy Gray;female;White: British;76
Judy Hanna;female;White: Other;16
Judy Kjelland;female;Mixed: Other Mixed;88
Judy Kunz;female;White: Irish;81
Jules Juarez;male;White: Other;4
Julia Brothers;female;White: British;88
Julia Creasey;female;Asian or Asian British: Indian;63
Julia Dercole;female;White: British;83
Julia Farnsworth;female;White: Irish;81
Julia Fisher;female;White: British;89
Julia Hamilton;female;White: British;23
Julia Keiser;female;Mixed: White and Black Caribbean;59
Julia Mendoza;female;Black or Black British: Other Black;89
Julia Menke;female;Asian or Asian British: Bangladeshi;72
Julia Mitchell;female;White: Other;58
Julia Prestwich;female;Other: Any other ethnic group;80
Julia Ridings;female;Black or Black British: African;31
Julia Scalf;female;Asian or Asian British: Other Asian;27
Julia Stevens;female;White: British;63
Julia Viera;female;White: Other;85
Julian Boettcher;male;White: British;38
Julian Clark;male;Asian or Asian British: Bangladeshi;61
Julian Havercroft;male;Asian or Asian British: Indian;2
Juliana Lough;female;Asian or Asian British: Bangladeshi;68
Julianne Jones;female;White: Other;88
Julianne Salazar;female;White: British;65
Julie Carr;female;White: British;80
Julie Conner;female;White: Irish;36
Julie Cook;female;Black or Black British: African;73
Julie Diaz;female;White: British;82
Julie Foster;female;White: Other;89
Julie Grady;female;Asian or Asian British: Bangladeshi;85
Julie Hollingshead;female;White: British;75
Julie Johnson;female;White: British;83
Julie Johnson;female;White: British;26
Julie Laing;female;Black or Black British: Other Black;77
Julie Mccain;female;White: British;69
Julie Miner;female;White: Other;78
Julie Nunez;female;Asian or Asian British: Pakistani;23
Julie Parr;female;White: British;75
Julie Phillips;female;White: British;89
Julie Sartain;female;Asian or Asian British: Other Asian;70
Julie Williams;female;White: Other;87
Juliette Gaines;female;Mixed: White and Black Caribbean;86
Julio Dvorak;male;White: British;1
Julio Harris;male;White: British;86
Julio Slone;male;White: Other;15
Julio Thomas;male;White: Other;0
Julius Blair;male;Asian or Asian British: Bangladeshi;79
June Cook;female;White: Other;66
June Small;female;White: British;53
June Stewart;female;White: British;73
June Stimpson;female;White: British;70
June Stine;female;Asian or Asian British: Chinese;89
June Sykes;female;Black or Black British: African;3
June Walker;female;Other: Any other ethnic group;89
June Willis;female;White: British;59
Justin Brown;male;White: Other;37
Justin Caine;male;White: British;19
Justin Colby;male;Asian or Asian British: Other Asian;74
Justin Dore;male;White: British;88
Justin Esparza;male;White: Other;79
Justin Ferguson;male;Black or Black British: African;88
Justin Hanson;male;White: Other;87
Justin Huntington;male;Black or Black British: African;32
Justin James;male;White: British;70
Justin Johnson;male;Asian or Asian British: Other Asian;88
Justin Kavanagh;male;Black or Black British: African;46
Justin Kennedy;male;White: British;24
Justin Kwok;male;White: Other;0
Justin Matney;male;White: Other;19
Justin Mayes;male;White: British;88
Justin Mullen;male;Mixed: Other Mixed;84
Justin Murray;male;Asian or Asian British: Indian;66
Justin Oneal;male;White: British;40
Justin Roberson;male;Other: Any other ethnic group;68
Justin Roberts;male;White: Other;86
Justin Shackelford;male;Mixed: White and Asian;83
Justin Zimmer;male;Black or Black British: Other Black;52
Justina Madeira;female;White: Other;0
Kacy Cabrera;female;White: British;74
Kam Williams;female;Asian or Asian British: Indian;80
Kandice Rice;female;White: British;83
Kara Bailey;female;Asian or Asian British: Chinese;84
Kara Perez;female;White: British;89
Karen Alsberry;female;White: British;1
Karen Barnes;female;White: British;50
Karen Bracken;female;White: British;46
Karen Conner;female;White: British;89
Karen Crockett;female;White: British;71
Karen Davidson;female;White: Irish;69
Karen Davis;female;White: British;87
Karen Diaz;female;Asian or Asian British: Bangladeshi;81
Karen Dufour;female;White: Other;85
Karen Ferguson;female;White: British;82
Karen Glenn;female;White: Other;56
Karen Goldsmith;female;Black or Black British: Caribbean;23
Karen Grey;female;White: British;70
Karen Haney;female;White: Other;54
Karen Happel;female;White: British;0
Karen Harbin;female;White: British;83
Karen Harris;female;White: British;84
Karen Hass;female;White: British;3
Karen Hedgepeth;female;White: British;89
Karen Hutchinson;female;White: Other;84
Karen Jones;female;Black or Black British: Caribbean;83
Karen Juel;female;Other: Any other ethnic group;82
Karen Juran;female;Asian or Asian British: Pakistani;56
Karen Kallas;female;Asian or Asian British: Indian;88
Karen Kang;female;White: Other;3
Karen Kim;female;White: British;89
Karen Lingbeek;female;White: British;87
Karen Marasco;female;Asian or Asian British: Indian;63
Karen Marler;female;White: British;75
Karen Martin;female;White: British;71
Karen Massey;female;White: British;71
Karen Meurer;female;White: British;80
Karen Oliver;female;Black or Black British: African;15
Karen Orr;female;White: British;88
Karen Payne;female;White: British;82
Karen Pearce;female;White: Other;65
Karen Pena;female;White: Other;52
Karen Redmond;female;Black or Black British: African;88
Karen Remley;female;Asian or Asian British: Bangladeshi;67
Karen Rivera;female;White: Other;3
Karen Robertson;female;White: British;88
Karen Ronzoni;female;Black or Black British: African;46
Karen Slaughter;female;Mixed: White and Black Caribbean;25
Karen Smith;female;Black or Black British: African;89
Karen Thompson;female;Black or Black British: Caribbean;88
Karen Thorpe;female;White: British;81
Karen Walker;female;White: British;68
Karen Willet;female;White: British;38
Karen Wilson;female;White: Other;83
Kari Wittenberg;female;White: British;72
Karin Taylor;female;White: Other;76
Karina Wilson;female;Asian or Asian British: Indian;88
Karl Hall;male;Mixed: White and Asian;82
Karl Juhasz;male;Black or Black British: African;62
Karla Hopkins;female;Other: Any other ethnic group;53
Karla Moore;female;White: British;60
Karlyn Tubbs;female;Asian or Asian British: Indian;82
Kasey Woodhouse;female;Mixed: White and Asian;4
Kasie Campos;female;Asian or Asian British: Pakistani;81
Katharine Cook;female;Asian or Asian British: Pakistani;42
Katharine Jones;female;White: British;4
Katherine Bible;female;White: British;72
Katherine Deas;female;White: British;82
Katherine Hardy;female;White: British;1
Katherine Haubrich;female;White: British;37
Katherine James;female;White: British;61
Katherine Kropf;female;Asian or Asian British: Bangladeshi;88
Katherine Lacoy;female;White: British;50
Katherine Mapes;female;White: British;1
Katherine Mccafferty;female;White: British;45
Katherine Moriarty;female;White: British;47
Katherine Pantoja;female;White: Other;86
Katherine Thomas;female;White: British;89
Katherine Thompson;female;Black or Black British: Caribbean;80
Katherine Woodruff;female;White: British;72
Kathleen Allen;female;Mixed: White and Asian;85
Kathleen Baldwin;female;Asian or Asian British: Pakistani;86
Kathleen Batts;female;Asian or Asian British: Other Asian;86
Kathleen Brumfield;female;Asian or Asian British: Other Asian;80
Kathleen Castellanos;female;White: British;80
Kathleen Coles;female;Asian or Asian British: Pakistani;87
Kathleen Cuevas;female;Black or Black British: Other Black;72
Kathleen Erickson;female;White: British;83
Kathleen Jelks;female;Black or Black British: Other Black;73
Kathleen Krueger;female;Asian or Asian British: Other Asian;50
Kathleen Ladner;female;Mixed: White and Asian;86
Kathleen Morris;female;White: British;88
Kathleen Munoz;female;Asian or Asian British: Other Asian;79
Kathleen Okon;female;Black or Black British: Other Black;81
Kathleen Parmley;female;Asian or Asian British: Indian;59
Kathleen Rivera;female;White: British;88
Kathleen Rodney;female;Asian or Asian British: Other Asian;84
Kathleen Rulli;female;Other: Arab;73
Kathleen Scales;female;White: British;89
Kathleen Shouse;female;White: British;46
Kathleen Simmons;female;Asian or Asian British: Bangladeshi;83
Kathleen Simmons;female;Black or Black British: African;22
Kathleen Valdez;female;White: British;85
Kathleen Walton;female;White: British;86
Kathleen Wertz;female;White: British;66
Kathrine Seley;female;Black or Black British: African;85
Kathryn Bastilla;female;White: British;83
Kathryn Butler;female;White: British;51
Kathryn Butler;female;Mixed: White and Asian;85
Kathryn Chavez;female;White: British;37
Kathryn Grier;female;Black or Black British: African;86
Kathryn Griffith;female;Asian or Asian British: Indian;63
Kathryn Hall;female;White: Other;69
Kathryn Hudson;female;Mixed: White and Black Caribbean;75
Kathryn Hunter;female;Other: Any other ethnic group;78
Kathryn Temple;female;Black or Black British: Caribbean;4
Kathryn Vance;female;Black or Black British: Other Black;78
Kathryn Verdugo;female;White: Other;73
Kathryn Wheeler;female;White: Other;84
Kathryn Wilson;female;White: British;21
Kathryne Kron;female;Black or Black British: African;40
Kathryne Worthy;female;White: British;68
Kathy Barnes;female;White: British;89
Kathy Boucher;female;Other: Arab;86
Kathy Brooks;female;Mixed: Other Mixed;87
Kathy Cook;female;White: British;52
Kathy Dates;female;Black or Black British: Caribbean;72
Kathy Dixon;female;White: Other;76
Kathy Dobbins;female;White: British;74
Kathy Marks;female;White: British;83
Kathy Meadors;female;White: Other;68
Kathy Pratt;female;Black or Black British: Other Black;73
Kathy Reddy;female;White: British;87
Kathy Riso;female;White: British;63
Kathy Seymour;female;White: British;79
Kathy Smith;female;Black or Black British: African;82
Kathy Walker;female;White: British;83
Kathyrn Wilks;female;White: Other;75
Katie Boucher;female;Black or Black British: Other Black;80
Katie Deen;female;Asian or Asian British: Indian;65
Katie Falcon;female;White: British;68
Katie Lomas;female;White: British;82
Katie Samuels;female;White: Other;84
Katie Taylor;female;Asian or Asian British: Pakistani;47
Katrina Briggs;female;White: Other;74
Katrina Dunne;female;White: British;1
Katrina Sharp;female;Asian or Asian British: Indian;81
Katrina Shummon;female;Asian or Asian British: Chinese;4
Katrina Thomas;female;Mixed: White and Black Caribbean;54
Kay Green;female;White: British;82
Kay Kershner;female;White: British;0
Kay Mcbride;female;White: British;50
Kay Moore;female;White: Other;29
Kay Tarvin;female;White: British;70
Kay Taylor;female;Asian or Asian British: Bangladeshi;67
Kay Wilson;female;White: British;69
Kaye Bird;female;White: Other;66
Kayla Robinson;female;Black or Black British: African;59
Kayla Tashman;female;White: Irish;85
Kayla Yanez;female;White: British;69
Keely Jones;female;White: British;3
Keenan Peters;male;White: British;74
Keenan Ward;male;Asian or Asian British: Other Asian;61
Keisha Kennedy;female;White: Other;85
Keisha Patrick;female;White: Other;85
Keisha Reed;female;White: Other;68
Keith Aschenbrenner;male;White: British;71
Keith Barnard;male;Mixed: White and Asian;87
Keith Brandes;male;White: British;44
Keith Brewer;male;White: British;87
Keith Brooks;male;Black or Black British: African;0
Keith Cunningham;male;White: British;56
Keith Griffith;male;Asian or Asian British: Bangladeshi;21
Keith Johnson;male;White: Irish;88
Keith Johnson;male;Other: Any other ethnic group;86
Keith Kindred;male;White: Other;36
Keith Lesueur;male;Asian or Asian British: Other Asian;4
Keith Moore;male;Asian or Asian British: Pakistani;21
Keith Padilla;male;White: British;36
Keith Paulsen;male;White: Other;49
Keith Rodriquez;male;White: British;63
Keith Staton;male;Black or Black British: African;58
Keith Verdin;male;Mixed: White and Black Caribbean;64
Keith Wright;male;Black or Black British: Caribbean;2
Keli Hawk;female;White: British;70
Kellee Wells;female;White: British;83
Kelley Kamaka;female;Black or Black British: Caribbean;2
Kelli Hinton;female;White: British;66
Kelli Miller;female;White: British;68
Kelly Bell;female;White: Other;58
Kelly Castellano;female;Asian or Asian British: Indian;74
Kelly Castro;female;Black or Black British: African;77
Kelly Chambers;female;White: British;84
Kelly Cortes;female;Mixed: White and Asian;81
Kelly Demers;female;White: British;55
Kelly Flagg;female;White: British;4
Kelly Henrick;female;White: British;48
Kelly Hunter;female;White: Irish;79
Kelly Morehead;female;White: British;81
Kelly Ragusa;female;White: British;89
Kelly Reine;female;Mixed: White and Black African;70
Kelly Robles;female;Asian or Asian British: Bangladeshi;51
Kelly Searcy;female;Black or Black British: African;75
Kelly Smallwood;male;White: British;87
Kelly Thurston;female;White: British;89
Kelly Waters;female;White: British;51
Kelly Wilson;female;White: British;88
Kelsey Hall;female;White: British;65
Kelsey Lawrence;female;Black or Black British: Caribbean;83
